acc_val,epoch,iter_to_target,step,val_latency
,21,30.0,1182,
,21,30.0,1183,
,21,30.0,1184,
,21,30.0,1185,
,21,30.0,1186,
,21,30.0,1187,
,21,30.0,1188,
,21,30.0,1189,
,21,30.0,1190,
,21,30.0,1191,
,21,30.0,1192,
,21,30.0,1193,
0.6371999979019165,21,,1193,2.2432000637054443
,21,30.0,1194,
,21,30.0,1195,
,21,30.0,1196,
,21,30.0,1197,
,21,30.0,1198,
,21,30.0,1199,
,21,30.0,1200,
,21,30.0,1201,
,21,30.0,1202,
,21,30.0,1203,
,21,30.0,1204,
,21,30.0,1205,
,21,30.0,1206,
0.6363999843597412,21,,1206,2.260200023651123
,21,30.0,1207,
,21,30.0,1208,
,21,30.0,1209,
